Domain ID (level 1),Domain Title (level 1),Category ID (level 2),Category Title (level 2),Sub Category ID (level 3),Sub Category Title (level 3),,,,,,
566,Storing and Serving Food Equipment,1299,Kettles,1301,Kettle,,,,,,
566,Storing and Serving Food Equipment,1299,Kettles,1496,Large dispenser,,,,,,
566,Storing and Serving Food Equipment,1299,Kettles,1302,Pots and kettles,,,,,,
566,Storing and Serving Food Equipment,1299,Kettles,1494,Two handled teapot,,,,,,
566,Storing and Serving Food Equipment,1254,"Boxes, Trays and Meal Delivery Systems",1255,Meal delivery systems,,,,,,
566,Storing and Serving Food Equipment,1254,"Boxes, Trays and Meal Delivery Systems",2560,Partitioned trays,,,,,,
566,Storing and Serving Food Equipment,1254,"Boxes, Trays and Meal Delivery Systems",1487,Silicone Squeeze Bottle,,,,,,
566,Storing and Serving Food Equipment,1989,Cake/Pie Server,2202,Cake/Pie Server,,,,,,
566,Storing and Serving Food Equipment,1344,Spice boxes,1345,Spices carrousel,,,,,,
566,Storing and Serving Food Equipment,1988,Pouring Aids,1236,Kettle Tippers,,,,,,
566,Storing and Serving Food Equipment,1988,Pouring Aids,2029,Pouring Aids,,,,,,
566,Storing and Serving Food Equipment,1234,Jugs,1235,Jugs,,,,,,
